monomer_id	var_0_normalized_monomer_count	var_of_interest_normalized_monomer_count
EG11404-MONOMER[c]	0.00025560391159991624	0.00019315509267376705
EG11410-MONOMER[c]	0.00015208842775624667	6.985123523786301e-05
EG11412-MONOMER[c]	5.192907286851917e-06	2.599415552480329e-06
EG11413-MONOMER[c]	1.096589183365388e-05	5.96813838456528e-06
EG11414-MONOMER[c]	8.001127328860106e-06	4.8020247766221195e-06
EG11415-MONOMER[m]	0.0005787781919233544	0.00034647321473769966
EG11422-MONOMER[i]	2.589239200647411e-05	1.4055777871683104e-05
EG11423-MONOMER[c]	9.286892977517057e-06	4.379346245242887e-06
EG11424-MONOMER[i]	3.8472752499168805e-05	2.0115386914152433e-05
EG11425-MONOMER[i]	8.52550916836923e-06	3.5517874096413467e-06
EG11426-MONOMER[i]	7.153828857765015e-06	3.3360892296959836e-06
EG11429-MONOMER[c]	2.590165418508117e-05	7.325872022320755e-06
EG11430-MONOMER[c]	0.00010498680389292011	6.487214044077863e-05
EG11431-MONOMER[c]	3.3328500827404576e-05	1.5819682888473737e-05
EG11432-MONOMER[c]	2.822752939086683e-05	1.4149761735419915e-05
EG11433-MONOMER[c]	8.658394712033998e-05	4.2370236210382555e-05
EG11436-MONOMER[c]	1.3338444333394758e-05	5.100375006168884e-06
EG11437-MONOMER[c]	2.4041647912168596e-06	1.2666183993942958e-06
EG11438-MONOMER[c]	0.00018091043955228655	0.00011172853378471406
EG11440-MONOMER[c]	0.00019915342833206687	9.598901168714639e-05
EG11441-MONOMER[c]	7.197492866749443e-05	3.366153675357581e-05
EG11447-MONOMER[c]	0.003518160292727335	0.0018519825028165033
EG11449-MONOMER[c]	7.006285562995591e-06	3.5720547178814195e-06
EG11450-MONOMER[c]	0.00042866217176681064	0.00018971698393173298
EG11462-MONOMER[m]	2.076601118490595e-06	5.756228388678734e-07
EG11464-MONOMER[i]	1.217710663263436e-06	4.738048204376314e-07
EG11465-MONOMER[i]	1.0942784217992408e-06	5.748080400232966e-07
EG11466-MONOMER[m]	8.1489732095553e-06	4.653617675642541e-06
EG11467-MONOMER[c]	9.477071204269061e-05	4.443236408985436e-05
EG11470-MONOMER[c]	7.294429823490467e-05	2.4454792484762532e-05
EG11471-MONOMER[i]	9.235476812300813e-06	4.431681804380651e-06
EG11472-MONOMER[i]	1.9953827984945826e-06	7.819066469658588e-07
EG11474-MONOMER[c]	2.6961830998011758e-05	1.2877936748303349e-05
EG11479-MONOMER[m]	4.893232915964708e-05	2.3305750016666227e-05
EG11481-MONOMER[c]	1.0540788645729209e-05	3.743520496559844e-06
EG11484-MONOMER[c]	7.785737434943257e-06	3.716825761887535e-06
EG11486-MONOMER[i]	3.424270913273177e-06	1.6145751957333532e-06
EG11488-MONOMER[o]	1.6554634321368527e-05	8.260486591102686e-06
EG11489-MONOMER[e]	1.1797410474051043e-05	6.640558611082267e-06
EG11494-MONOMER[i]	0.00015119674699862299	8.206651833733464e-05
EG11495-MONOMER[i]	7.926622904488567e-06	3.312699826438692e-06
EG11497-MONOMER[c]	4.620559135029773e-05	2.1878024249227422e-05
EG11498-MONOMER[c]	7.482248081562156e-06	3.236336148432607e-06
EG11499-MONOMER[i]	1.6838619038747147e-06	8.843094493680197e-07
EG11500-MONOMER[c]	6.154607835317688e-05	4.186032415907479e-05
EG11503-MONOMER[c]	4.0194324888221904e-05	1.8649433823832943e-05
EG11505-MONOMER[c]	0.0002894809862148053	0.00010865151736873676
EG11506-MONOMER[m]	8.414151403799836e-05	4.106314939145406e-05
EG11507-MONOMER[c]	4.858439662019757e-05	1.5963653429385134e-05
EG11508-MONOMER[c]	0.001367324866148416	0.0004817301880435873
EG11509-MONOMER[m]	4.022970599546259e-06	1.3305521697817835e-06
EG11511-MONOMER[c]	4.8657708099915216e-05	2.72761257791986e-05
EG11512-MONOMER[i]	2.506651129463481e-05	1.1645025878182853e-05
EG11514-MONOMER[p]	3.212075656253661e-05	2.129669775534624e-05
EG11515-MONOMER[c]	4.547934405802095e-06	2.9871915805421637e-06
EG11516-MONOMER[c]	4.485089634691851e-06	1.3199818764404533e-06
EG11517-MONOMER[c]	0.00010724740496265015	6.198647635775576e-05
EG11519-MONOMER[c]	9.531121206236736e-05	4.8111202354912e-05
EG11520-MONOMER[i]	5.479983586432206e-07	9.657374357636658e-08
EG11521-MONOMER[i]	0.00010707983114680363	5.503329872888464e-05
EG11523-MONOMER[c]	1.5551755194834927e-06	8.749633037659732e-07
EG11524-MONOMER[c]	1.8206832472737514e-07	1.409192036649431e-07
EG11529-MONOMER[i]	2.832499350763638e-05	1.4218225631402581e-05
EG11533-MONOMER[i]	5.413979197285312e-05	2.7731983647819985e-05
EG11534-MONOMER[c]	2.1165306732515006e-05	6.85768041338221e-06
EG11535-MONOMER[c]	9.918767718218915e-06	2.6880902284358877e-06
EG11536-MONOMER[i]	3.147162481569193e-06	1.4836602814734892e-06
EG11537-MONOMER[c]	8.47644833331753e-05	4.519618539576386e-05
EG11538-MONOMER[c]	1.1695648310364849e-05	5.55365397595307e-06
EG11544-MONOMER[c]	3.2455372448055797e-06	1.5051140523226037e-06
EG11545-MONOMER[e]	0.0007556140938471087	0.00039454652183011516
EG11547-MONOMER[c]	4.7726152912156824e-05	3.620353765455152e-05
EG11549-MONOMER[c]	4.390453000660992e-05	3.3636149982377464e-05
EG11551-MONOMER[c]	1.6112222893687234e-06	1.0758638515644403e-06
EG11552-MONOMER[c]	2.2738320753735476e-06	1.4328224209253942e-06
EG11554-MONOMER[c]	0.000298037657178813	0.0001323055959088937
EG11562-MONOMER[p]	2.8845819710840475e-06	9.033298695024876e-07
EG11563-MONOMER[c]	2.863512229135741e-06	5.546973228657682e-07
EG11564-MONOMER[c]	2.74970275617229e-06	6.12240055352682e-07
EG11565-MONOMER[c]	2.7745891222741496e-06	7.409490348552115e-07
EG11568-MONOMER[m]	1.3746529318409443e-05	4.5616207784672186e-06
EG11569-MONOMER[o]	0.00016354551628185765	9.142762737317803e-05
EG11570-MONOMER[i]	1.7621905923997232e-05	8.40485153528714e-06
EG11571-MONOMER[i]	2.5322605066602935e-06	1.3170845973215633e-06
EG11578-MONOMER[c]	1.5953631900280963e-05	4.816989394083397e-06
EG11579-MONOMER[c]	7.665049722671725e-06	3.8758499381142155e-06
EG11581-MONOMER[c]	0.0004589691784743297	0.00024519769955774805
EG11591-MONOMER[c]	6.0391962102634945e-05	3.0050344338012763e-05
EG11592-MONOMER[c]	0.0005544012189756444	0.0002774968394099442
EG11594-MONOMER[c]	4.763124188667873e-06	1.8103140514871313e-06
EG11595-MONOMER[c]	1.554250753594749e-05	8.048139225020438e-06
EG11597-MONOMER[c]	6.640922900946513e-05	3.6168654635379674e-05
EG11598-MONOMER[c]	5.8492880870500404e-05	3.3235094172216204e-05
EG11599-MONOMER[p]	1.1714928645847071e-05	6.736242245509841e-06
EG11600-MONOMER[c]	4.828665346483403e-05	2.5248882840209005e-05
EG11601-MONOMER[c]	0.00010596666433566459	4.541800559384966e-05
EG11603-MONOMER[c]	2.340272286662361e-05	1.4273748910314365e-05
EG11604-MONOMER[c]	1.0823258506411448e-06	4.5952504804818026e-07
EG11605-MONOMER[c]	1.4948771008272196e-05	5.957993682910704e-06
EG11607-MONOMER[c]	0.0007846886720458944	0.0004389984073591484
EG11613-MONOMER[i]	1.3741255819932125e-06	5.094376507031343e-07
EG11619-MONOMER[c]	2.454535058291258e-05	1.764381869474983e-05
EG11620-MONOMER[c]	0.00024276859515985727	0.00014935418917874055
EG11637-MONOMER[m]	1.157315959098659e-05	5.36902016796327e-06
EG11643-MONOMER[i]	6.356598939033554e-06	3.3003290465744413e-06
EG11644-MONOMER[p]	4.503808304548485e-06	2.486042204903569e-06
EG11649-MONOMER[c]	2.025352876351295e-05	1.0166473943885462e-05
EG11650-MONOMER[c]	2.7729179499840672e-05	1.4751007268589364e-05
EG11651-MONOMER[c]	8.270963080555368e-07	4.97297537584697e-07
EG11652-MONOMER[p]	1.5106761687444077e-05	7.580526550921783e-06
EG11653-MONOMER[c]	8.403600485400246e-05	3.521294171443377e-05
EG11656-MONOMER[c]	0.00013346299061197224	9.878170876565587e-05
EG11659-MONOMER[i]	0.00027355966937770457	0.00013332822372367158
EG11660-MONOMER[i]	5.8849220031750766e-05	2.5948724882990177e-05
EG11661-MONOMER[c]	6.888031385800724e-05	3.0525520213154356e-05
EG11663-MONOMER[c]	0.0015333924103079347	0.000810688916921516
EG11664-MONOMER[c]	4.044789070871803e-05	1.6197073158477893e-05
EG11665-MONOMER[i]	3.7797728043830095e-05	1.936855098960157e-05
EG11666-MONOMER[c]	8.698765285586531e-05	5.0186547019804525e-05
EG11671-MONOMER[i]	1.624220954203296e-05	7.28243752523319e-06
EG11674-MONOMER[i]	2.155364251772347e-05	1.1708608776700461e-05
EG11676-MONOMER[c]	0.00016888438196809445	8.536385206927285e-05
EG11678-MONOMER[l]	2.700721769604143e-06	1.255758313268261e-06
EG11681-MONOMER[c]	0.00010058141621783405	5.0540054715917914e-05
EG11682-MONOMER[c]	0.00020630595071746984	0.00011001599618677894
EG11683-MONOMER[i]	3.7244531052434247e-06	1.6722784188194677e-06
EG11684-MONOMER[i]	6.735433765144495e-06	3.384840061153137e-06
EG11685-MONOMER[c]	3.6730176062633675e-06	2.517818792216524e-07
EG11688-MONOMER[i]	2.2464947762531152e-05	1.0853138856862912e-05
EG11690-MONOMER[m]	1.1556254494322862e-05	6.0786319967024175e-06
EG11694-MONOMER[c]	6.286299762188841e-06	4.304196320744249e-06
EG11695-MONOMER[i]	7.11470651926321e-06	4.118592419711818e-06
EG11696-MONOMER[i]	7.118348166449825e-06	4.397959917113449e-06
EG11697-MONOMER[i]	1.0252898343847007e-05	5.267827216120989e-06
EG11702-MONOMER[c]	7.011226102044828e-05	3.692412132906658e-05
EG11703-MONOMER[p]	0.00011978165273673425	7.757113403609649e-05
EG11707-MONOMER[i]	3.93640726334505e-06	1.0804238661156442e-06
EG11711-MONOMER[c]	2.394021925543021e-06	1.5081165926593665e-06
EG11712-MONOMER[o]	5.218965807626211e-05	2.5668362604279677e-05
EG11713-MONOMER[c]	2.3513589642469752e-05	1.1471457476921412e-05
EG11719-MONOMER[m]	1.0410999210186164e-06	5.198760426577052e-07
EG11721-MONOMER[c]	4.578372666837855e-06	1.5251480977606099e-06
EG11722-MONOMER[c]	1.2663891642540211e-05	6.264452917173049e-06
EG11723-MONOMER[c]	4.727465332101452e-05	2.9223211081232057e-05
EG11724-MONOMER[i]	9.175737161212917e-05	4.436588780944724e-05
EG11725-MONOMER[c]	2.0211050918676007e-05	9.766509721055836e-06
EG11726-MONOMER[i]	1.9461659321497706e-05	5.0230795755544775e-06
EG11727-MONOMER[c]	1.0641495147293457e-05	3.3965045507482746e-06
EG11728-MONOMER[c]	2.3261521251143123e-06	9.623410592075636e-07
EG11729-MONOMER[c]	2.365420440893223e-06	1.0368841083820247e-06
EG11730-MONOMER[c]	2.9186048434605265e-06	2.1376344750229058e-06
EG11731-MONOMER[c]	1.0417058652066963e-05	8.16013053288815e-06
EG11733-MONOMER[c]	1.4440904676607987e-05	6.2295731602260685e-06
EG11734-MONOMER[c]	7.649189559811587e-05	4.267883184740922e-05
EG11735-MONOMER[c]	8.817912718399773e-05	6.791103085440553e-05
EG11736-MONOMER[c]	9.163348112891837e-05	4.2598635895750615e-05
EG11738-MONOMER[c]	2.100298610657649e-05	6.965524953108716e-06
EG11741-MONOMER[c]	1.0327551420342819e-07	4.071713818942518e-08
EG11743-MONOMER[o]	3.385289910816444e-05	1.947668857490265e-05
EG11744-MONOMER[c]	3.221444077840675e-05	2.5151833411437613e-05
EG11748-MONOMER[c]	1.556100674015865e-06	4.1532448449491055e-07
EG11749-MONOMER[c]	4.121216790290049e-06	1.3476109649237044e-06
EG11750-MONOMER[c]	5.615396453555853e-06	1.8366371226808846e-06
EG11757-MONOMER[c]	0.00012230593734325595	6.637642154836778e-05
EG11758-MONOMER[c]	2.836028182293544e-05	1.375773302755539e-05
EG11759-MONOMER[c]	6.0271526690914955e-05	3.068398234320226e-05
EG11761-MONOMER[c]	3.4279039599451656e-05	1.9317172528929712e-05
EG11762-MONOMER[c]	3.376330799902041e-05	1.775022661754503e-05
EG11763-MONOMER[c]	3.919622040605211e-06	6.585991210279964e-07
EG11764-MONOMER[i]	1.4092891879200703e-06	8.580883906050022e-07
EG11765-MONOMER[i]	1.4152635400271484e-06	1.11908782621626e-06
EG11768-MONOMER[c]	5.04598366091129e-06	2.9807342680129976e-06
EG11776-MONOMER[c]	5.3615211958919316e-05	2.7892433393443434e-05
EG11779-MONOMER[c]	0.000177125875034741	9.110582341364531e-05
EG11782-MONOMER[c]	0.0005576980946635609	0.00027097696584203675
EG11783-MONOMER[c]	3.3605934086605395e-05	1.644292669041727e-05
EG11784-MONOMER[c]	0.000662485668914256	0.00026846998179436637
EG11785-MONOMER[c]	5.7339825094212825e-06	2.224897872757004e-06
EG11786-MONOMER[c]	0.00014304445545994875	8.174947453856931e-05
EG11790-MONOMER[c]	4.645440065605292e-07	1.0218896836391595e-07
EG11793-MONOMER[i]	2.092036796128611e-05	1.3404571007196647e-05
EG11794-MONOMER[c]	4.299985938000975e-05	2.9110121038300734e-05
EG11796-MONOMER[c]	1.562887849230903e-05	4.486770392542878e-06
EG11802-MONOMER[c]	8.485682068206071e-07	5.708172150942091e-07
EG11806-MONOMER[i]	1.5452917388425456e-05	9.755437163736411e-06
EG11807-MONOMER[p]	1.6385394846232594e-05	7.3556661107862344e-06
EG11811-MONOMER[c]	3.1268709518129685e-06	1.5248258168186271e-06
EG11812-MONOMER[c]	5.805257090430167e-07	4.2288833884055e-07
EG11815-MONOMER[p]	3.3368056253502955e-06	1.0324397509959863e-06
EG11816-MONOMER[c]	4.542970089223304e-05	2.5820091925335382e-05
EG11817-MONOMER[c]	1.615356291583215e-05	7.284822142997147e-06
EG11820-MONOMER[p]	0.00010895002957492926	6.610838002683408e-05
EG11822-MONOMER[c]	2.4800315228845627e-05	1.3750798140743914e-05
EG11824-MONOMER[i]	2.281842155789591e-05	1.0940371064467857e-05
EG11825-MONOMER[c]	4.017704857488118e-05	2.624422461703928e-05
EG11828-MONOMER[c]	9.973535512693957e-06	5.162836422680647e-06
EG11829-MONOMER[c]	6.711169002586055e-06	3.048150752506722e-06
EG11830-MONOMER[c]	0.00030097080900300083	0.00013670006344093487
EG11831-MONOMER[c]	1.5455061581788426e-05	5.69080073725789e-06
EG11833-MONOMER[i]	8.11917685318408e-06	3.626447414295009e-06
EG11835-MONOMER[c]	0.00036179624944670033	0.00018467468179798256
EG11837-MONOMER[c]	0.000578187285915672	0.00027675050640267406
EG11838-MONOMER[c]	5.478432013929872e-06	2.3366799585043716e-06
EG11839-MONOMER[c]	4.952522751638187e-06	1.8602045622180087e-06
EG11844-MONOMER[c]	1.2781202570638218e-06	7.011902294867251e-07
EG11845-MONOMER[c]	5.380756191203924e-06	3.796357749762891e-07
EG11846-MONOMER[p]	5.210137201453614e-06	3.9079410079076605e-07
EG11847-MONOMER[c]	5.095073886208222e-06	7.393876619818425e-07
EG11848-MONOMER[c]	3.058265474237273e-06	1.2471236546223826e-06
EG11849-MONOMER[c]	1.4657778490904994e-05	5.177446921486272e-06
EG11850-MONOMER[c]	2.7513471551839936e-05	1.2096443284074399e-05
EG11851-MONOMER[i]	9.343749860400251e-06	4.228722166545983e-06
EG11852-MONOMER[c]	7.196534651538304e-05	3.516912840470613e-05
EG11853-MONOMER[c]	3.2678537732340624e-05	1.4059835621970302e-05
EG11854-MONOMER[c]	2.9110991813698856e-07	2.0562887055534627e-08
EG11859-MONOMER[c]	1.2171561526208685e-05	6.956670028238865e-06
EG11860-MONOMER[c]	3.303704986897789e-07	1.800984231781114e-07
EG11870-MONOMER[c]	3.634392841739487e-05	1.9070162425338684e-05
EG11874-MONOMER[c]	3.354797707184054e-05	1.6583679619739528e-05
EG11875-MONOMER[i]	1.57817890391194e-05	7.469998503871087e-06
EG11876-MONOMER[c]	9.148832469081405e-05	4.129680108732213e-05
EG11877-MONOMER[c]	0.0001072840205839454	5.378372087455585e-05
EG11878-MONOMER[c]	0.0017990139430898724	0.0008604853689318891
EG11879-MONOMER[c]	0.00018872264932521285	0.00010103806482515552
EG11881-MONOMER[c]	0.00018806372179112218	0.00010041955519482592
EG11882-MONOMER[c]	1.0260751019961948e-06	4.196473367273916e-07
EG11885-MONOMER[p]	0.00021667713298156323	0.00011359405863591411
EG11886-MONOMER[i]	5.0612210628006446e-05	2.9075074307475743e-05
EG11888-MONOMER[c]	2.7303177248883854e-05	1.2248872399540399e-05
EG11889-MONOMER[c]	1.4384175379941262e-06	8.277556513452216e-07
EG11890-MONOMER[m]	1.9043957350148485e-06	9.435844415607048e-07
EG11891-MONOMER[i]	4.741044221714648e-06	2.9339652052866407e-06
EG11892-MONOMER[c]	1.547995664837077e-05	6.230241112919964e-06
EG11894-MONOMER[c]	0.0003996148244851595	0.00018736464143700657
EG11895-MONOMER[i]	5.824527007102402e-05	2.626879593494671e-05
EG11899-MONOMER[c]	2.8032428117186084e-06	1.716768775443351e-06
EG11900-MONOMER[c]	2.840288627898444e-06	1.9071575083548614e-06
EG11902-MONOMER[m]	2.133868860582804e-06	9.012324447501627e-07
EG11903-MONOMER[c]	2.1747873713165527e-06	7.47982035438496e-07
EG11905-MONOMER[c]	2.08353155876979e-06	1.3827902627322563e-06
EG11906-MONOMER[c]	1.971016528418753e-06	7.547492844906164e-07
EG11912-MONOMER[i]	5.140125142376558e-06	2.0157473240820336e-06
EG11913-MONOMER[c]	1.680257090040487e-05	9.13318294527106e-06
EG11914-MONOMER[i]	7.144665577658374e-05	3.503613295750005e-05
EG11915-MONOMER[c]	9.61957351732961e-06	4.868191119934464e-06
EG11916-MONOMER[c]	0.0001262999212598052	5.662450017423723e-05
EG11917-MONOMER[c]	1.4694948029607368e-06	6.795350332633033e-07
EG11919-MONOMER[i]	9.131308473479898e-06	2.8159785613913575e-06
EG11920-MONOMER[c]	1.080234056097939e-05	3.300594799249242e-06
EG11921-MONOMER[c]	6.149986895618834e-05	3.073485789802969e-05
EG11922-MONOMER[c]	2.8958865493243246e-05	8.847851952128707e-06
EG11923-MONOMER[e]	1.9179756909754326e-05	6.284034080311804e-06
EG11924-MONOMER[i]	1.2718558877936358e-06	3.224867970342795e-07
EG11925-MONOMER[i]	1.203262011814468e-06	3.05861391754697e-07
EG11926-MONOMER[i]	1.0685017025134015e-06	2.5850429483973804e-07
EG11928-MONOMER[c]	1.1149627328246886e-05	4.34737546367749e-06
EG11929-MONOMER[c]	2.135141167325328e-05	1.2494133350189997e-05
EG11932-MONOMER[c]	3.717470946313638e-05	1.212409381632539e-05
EG11933-MONOMER[m]	5.4611914641330704e-06	3.239535567614323e-06
EG11935-MONOMER[c]	3.097732163818927e-05	1.5599488373407237e-05
EG11936-MONOMER[c]	8.995980118563353e-05	4.545328757082938e-05
EG11937-MONOMER[i]	3.138715541022184e-05	1.4632615824330095e-05
EG11938-MONOMER[i]	4.9829223432345515e-06	3.236490791043415e-06
EG11939-MONOMER[i]	8.227453385088188e-05	3.912492615916333e-05
EG11941-MONOMER[c]	4.512989259752227e-07	2.901852856217962e-07
EG11948-MONOMER[i]	2.469462138112617e-06	3.519495077822465e-07
EG11949-MONOMER[i]	2.3431229600161922e-06	3.033825577342243e-07
EG11950-MONOMER[i]	2.2528802745462806e-06	4.004982642792107e-07
EG11951-MONOMER[c]	2.4263176508177247e-05	1.3234613971783337e-05
EG11952-MONOMER[m]	6.487212949581835e-07	1e-10
EG11954-MONOMER[m]	7.412715497350062e-07	1e-10
EG11955-MONOMER[p]	2.7197555706421336e-07	1.0044574594304279e-08
EG11956-MONOMER[c]	6.064930680525421e-06	2.5208530888784294e-06
EG11957-MONOMER[c]	1.1529568088471586e-05	3.544491256442244e-06
EG11962-MONOMER[c]	2.1301595404434143e-06	1.113894295600174e-06
EG11964-MONOMER[c]	0.00024287256446777904	9.637262342883368e-05
EG11967-MONOMER[e]	0.0003442582256148693	0.0002028246738624195
EG11969-MONOMER[c]	2.341149781067662e-05	1.1031684415457209e-05
EG11970-MONOMER[c]	4.429832678595231e-06	2.118027971458846e-06
EG11972-MONOMER[m]	3.1289503553762774e-07	1.1082362700979448e-07
EG11973-MONOMER[p]	4.0938758909456835e-07	1.1876239276339852e-07
EG11974-MONOMER[l]	1.9516687174500517e-05	7.324098827268059e-06
EG11975-MONOMER[i]	0.0001480099338035074	8.175225160398686e-05
EG11976-MONOMER[j]	0.0001452337819297511	8.223378018317064e-05
EG11977-MONOMER[i]	0.0001416325314123944	7.996168693359245e-05
EG11982-MONOMER[i]	1.2598466686685623e-05	7.022222998938667e-06
EG11983-MONOMER[c]	5.831328295621677e-05	2.970655055260696e-05
EG11984-MONOMER[c]	2.57404172478618e-05	1.3906874357858824e-05
EG11985-MONOMER[i]	2.1782805316213037e-05	1.0303090500727898e-05
EG11987-MONOMER[l]	1.4554763433375347e-06	6.181548192863467e-07
EG11988-MONOMER[m]	1.4152664401873089e-06	6.617959395789109e-07
EG11989-MONOMER[p]	1.377367973096757e-06	6.104272252684607e-07
EG11990-MONOMER[l]	1.4709158866011406e-06	6.182516333145722e-07
EG11991-MONOMER[i]	2.225169045942486e-05	1.431920675877826e-05
EG11995-MONOMER[i]	3.35496552782973e-06	1.0980615972410919e-06
EG12004-MONOMER[i]	4.6106805714668825e-06	8.212327123437979e-07
EG12005-MONOMER[c]	6.349741680079774e-05	3.6682443788055816e-05
EG12006-MONOMER[c]	1.1759417269032507e-05	4.339987044694972e-06
EG12007-MONOMER[i]	5.924748019008022e-06	2.1570161615449996e-06
EG12008-MONOMER[c]	9.838664030905369e-06	7.011830739875804e-06
EG12013-MONOMER[p]	2.669682885379264e-05	1.613442786227246e-05
EG12015-MONOMER[p]	4.7242116315203453e-05	2.704676705118154e-05
EG12016-MONOMER[i]	6.984748893349679e-06	4.72344151912427e-06
EG12017-MONOMER[i]	1.3594542961068268e-05	7.3844459217891095e-06
EG12019-MONOMER[c]	2.8901735009028836e-06	8.281104204444828e-07
EG12022-MONOMER[c]	2.627570756493766e-06	1.2486746312625495e-06
EG12023-MONOMER[m]	4.167117795297168e-06	2.6500682313038916e-06
EG12024-MONOMER[m]	4.424340721579162e-06	2.7035753054276834e-06
EG12025-MONOMER[m]	4.702034987547327e-06	3.440871452317318e-06
EG12026-MONOMER[c]	0.00027372881505359324	0.0001903197154583662
EG12027-MONOMER[i]	6.189145002846235e-06	3.1164444095274144e-06
EG12028-MONOMER[c]	2.2480292548374415e-06	1.3364643345141929e-06
EG12035-MONOMER[c]	0.00037001050326088044	0.00017242546172455223
EG12036-MONOMER[c]	1.260628554715477e-05	5.046506667372923e-06
EG12042-MONOMER[c]	0.0001260398880821513	6.716239576280307e-05
EG12043-MONOMER[c]	0.0007931023123490483	0.00040049810687618087
EG12044-MONOMER[c]	0.00015950811195886047	9.594815739550144e-05
EG12045-MONOMER[c]	9.596328647613881e-06	7.124420475878047e-06
EG12048-MONOMER[c]	8.153888518931737e-05	3.614814561943516e-05
EG12049-MONOMER[i]	6.798662326665002e-06	4.281260449657999e-06
EG12053-MONOMER[i]	4.092941089023759e-06	3.1820480633650993e-06
EG12069-MONOMER[c]	6.466655786921502e-05	3.9575233788174915e-05
EG12073-MONOMER[i]	2.8310370825747188e-06	1.955497692031453e-06
EG12081-MONOMER[i]	4.362011215443713e-06	3.125393552941057e-06
EG12094-MONOMER[p]	8.551690946352589e-06	3.4449714371232065e-06
EG12096-MONOMER[c]	2.7227311653562062e-06	8.969992593857516e-07
EG12097-MONOMER[c]	1.995012350904118e-05	1.0015385285482976e-05
EG12098-MONOMER[c]	7.482600454442948e-05	3.545289868199463e-05
EG12099-MONOMER[c]	0.0008032251512412381	0.0003088581651483765
EG12101-MONOMER[c]	6.458638748204133e-05	2.757420766001431e-05
EG12104-MONOMER[c]	1.814597067869156e-05	7.1948310538047965e-06
EG12105-MONOMER[c]	1.2603628023531626e-05	7.034386503152944e-06
EG12108-MONOMER[c]	4.649148437306192e-06	2.099387011263062e-06
EG12110-MONOMER[i]	6.188071361049643e-05	3.711497918192302e-05
EG12111-MONOMER[o]	0.00014875503509453932	7.426159846808698e-05
EG12113-MONOMER[m]	2.4781027150880277e-06	5.62653632298639e-07
EG12114-MONOMER[c]	8.844306787342168e-05	3.872812236320796e-05
EG12115-MONOMER[i]	2.8389622840779063e-05	1.5946474427403694e-05
EG12116-MONOMER[c]	3.253833475631969e-05	1.6003900203839588e-05
EG12117-MONOMER[o]	0.0036176250210347514	0.001686795038874508
EG12119-MONOMER[c]	4.071582782649015e-05	2.0891707636228972e-05
EG12120-MONOMER[e]	2.140363311946036e-05	1.2450802815434453e-05
EG12121-MONOMER[c]	1.5267397320329372e-05	9.411779828533994e-06
EG12122-MONOMER[c]	1.6381461248315314e-05	7.34597364041548e-06
EG12123-MONOMER[c]	2.820467412144055e-05	1.1102363993988169e-05
EG12128-MONOMER[i]	5.131001592743521e-05	2.3855717151693273e-05
EG12130-MONOMER[c]	5.006997534901999e-05	1.849714700827418e-05
EG12131-MONOMER[c]	5.9137231171090625e-05	2.573775825572976e-05
EG12132-MONOMER[c]	0.00018496690960847297	0.00010661408361664408
EG12133-MONOMER[c]	2.9370576664933522e-05	1.7354275308709475e-05
EG12134-MONOMER[i]	4.208331156921743e-06	2.062986164630572e-06
EG12137-MONOMER[o]	2.0012146559821612e-05	5.936644525409036e-06
EG12138-MONOMER[i]	7.014523013885153e-06	2.6181026458537297e-06
EG12139-MONOMER[p]	1.5122109392366327e-05	6.54793859178799e-06
EG12140-MONOMER[c]	1.1489345618088117e-05	6.358035229904827e-06
EG12146-MONOMER[c]	0.0001831365537221027	0.00010067841757036742
EG12147-MONOMER[c]	8.95396853421512e-05	4.3913239126668544e-05
EG12154-MONOMER[i]	3.384419665302017e-06	1.6481911716249814e-06
EG12155-MONOMER[c]	4.4704244177575663e-07	2.1976496276318193e-07
EG12158-MONOMER[c]	9.512170039888612e-05	5.280792062526098e-05
EG12159-MONOMER[c]	0.0007896292176150535	0.0004030223238483227
EG12163-MONOMER[c]	3.674263329797565e-05	1.7724536413688003e-05
EG12165-MONOMER[c]	2.4071393046197738e-05	1.5180052793756538e-05
EG12166-MONOMER[i]	9.817482148156343e-06	5.0376679821501164e-06
EG12167-MONOMER[c]	1.774286335307546e-05	9.854898503171529e-06
EG12169-MONOMER[m]	4.89514383610257e-06	3.627749533783306e-06
EG12171-MONOMER[c]	2.9139906714393057e-06	6.588674720463246e-07
EG12172-MONOMER[c]	0.00024492114258997904	0.00012756403837196044
EG12173-MONOMER[i]	9.094601957120012e-07	6.557414772265404e-07
EG12176-MONOMER[c]	7.490581530791973e-05	3.4258130665717446e-05
EG12177-MONOMER[c]	2.977384930732586e-05	1.6110387394982375e-05
EG12179-MONOMER[c]	0.03057064887794686	0.017176463278522465
EG12180-MONOMER[o]	2.7416837827402985e-06	1.5176206299452677e-06
EG12181-MONOMER[c]	0.0012669149402769052	0.0007613718186928052
EG12182-MONOMER[i]	0.0006466901507778101	0.0003908180970036234
EG12188-MONOMER[c]	1.555171751167166e-05	9.171714355542671e-06
EG12190-MONOMER[c]	2.0076860010991355e-05	1.4193712793379069e-05
EG12193-MONOMER[c]	2.0535209791903273e-05	8.159151994085418e-06
EG12194-MONOMER[c]	1.2781478106684055e-05	5.098575172948667e-06
EG12195-MONOMER[c]	2.7565113897247463e-06	8.51450444024295e-07
EG12197-MONOMER[c]	0.00024392036996599809	0.00013191567503573835
EG12200-MONOMER[c]	6.195232460052507e-06	4.420113480371494e-06
EG12201-MONOMER[c]	1.2794627480645824e-05	5.032662233889364e-06
