Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_late_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_early_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_late_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_early_FOLD_CHANGE_rna,DSS3_late_v_DSS3_early_FOLD_CHANGE_rna,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
780,3254,0.00414088501502372,0.0114382435981641,0.00691880406603077,0.00411885162243641,-1.46193079863044,-0.731591076885105,0.0125129452328058,0.730339721745338,1.47444374386324,0.744104022117911,3.4665983264035e-05,0.00898203592814371,True,0.0001,0.0255,,0.0009,,,SPO3258,K07273,,"Lyzozyme M1 (1,4-beta-N-acetylmuramidase), GH25 family (Acm) (PDB:1H09)",1,SPO_RS16500,0.0,
781,1677,0.0190012556083838,0.0121837318154712,0.0107039994129298,0.01500051090633,0.640915048115863,0.829223249665568,0.343679199022575,0.188308201549704,-0.297235849093288,-0.485544050642992,3.47719558021239e-05,0.00899355135882082,True,0.0347,0.0171,,,,,SPO1676,K03790,,"Protein N-acetyltransferase, RimJ/RimL family (RimL) (PDB:1S7F)",1,SPO_RS08510,0.0,
782,2422,0.0013683769374987,0.0017680911370513,0.00256870196839624,0.00135735807913623,-0.369450741779736,-0.905420974404636,0.0149952872125087,-0.535970232624899,0.384446028992245,0.920416261617145,3.49806946228508e-05,0.00900506678949792,True,,,,,,,SPO2425,K00014,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",Shikimate 5-dehydrogenase (AroE) (PDB:1NPD),1,SPO_RS12320,1.0,SHIKIMATE-5-DEHYDROGENASE-RXN
783,3125,0.0433657835833964,0.0617462605377285,0.0658063441879413,0.0665633996368543,-0.509456856415108,-0.601553139443346,-0.616860327858515,-0.0920962830282379,-0.107403471443407,-0.0153071884151692,3.52914765463485e-05,0.00901658222017503,True,0.0002,0.0,0.0,,,,SPO3129,K09921,,"Uncharacterized conserved protein YigA, DUF484 family (YigA) (PDB:3E98)",1,SPO_RS15855,0.0,
784,2739,0.00761566099478345,0.00385879969330688,0.00464707470480039,0.0072935329668898,0.982873597679812,0.712975510152733,0.0671238707047594,-0.269898087527079,-0.915749726975053,-0.645851639447974,3.53816039742494e-05,0.00902809765085214,True,,,,,,,SPO2744,K13936,,"Predicted permease, AEC (auxin efflux carrier) family (YfdV)",1,SPO_RS13940,0.0,
785,1207,0.0143739731040384,0.0219492883650288,0.0139742290438944,0.0235659378951225,-0.607935611977631,0.0431735814071769,-0.713432518658142,0.651109193384808,-0.10549690668051,-0.756606100065319,3.54553860901181e-05,0.00903961308152924,True,0.0007,,0.0002,0.0003,,,SPO1207,K03631,,DNA repair ATPase RecN (RecN) (PDB:4AD8),1,SPO_RS06125,0.0,
786,101,0.0180120804232296,0.0221836651114284,0.0171506816868094,0.0128416725929938,-0.299755765526598,0.0715875630367923,0.491422548734044,0.371343328563391,0.791178314260642,0.419834985697251,3.5477619012248e-05,0.00905112851220635,True,0.0065,,0.0019,0.0011,,,SPO0101,K02035,,"ABC-type transport system, periplasmic component (DdpA) (PDB:3RQT)",1,SPO_RS00510,0.0,
787,1301,0.00168759236144299,0.00317750463925073,0.00181674838780332,0.00271909817052078,-0.912607373993527,-0.106494104926969,-0.685359729015372,0.806113269066557,0.227247644978154,-0.578865624088402,3.56410527790702e-05,0.00906264394288346,True,0.0001,,0.0009,0.0001,,,SPO1302,K01915,,Glutamine synthetase (GlnA) (PDB:1F1H),1,SPO_RS06635,0.0,
788,1826,0.000664688577997075,0.000408703433795367,0.000378655106426129,0.000562188708304244,0.702186475831844,0.818485515475794,0.241925656445646,0.11629903964395,-0.460260819386197,-0.576559859030148,3.59324595795384e-05,0.00907415937356057,True,,,,,,,SPO1824,,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS09280,0.0,
789,19,0.0105852292744704,0.00516486254584824,0.0165568567289863,0.00940888153147026,1.03623089958292,-0.639850788285769,0.175097464451959,-1.67608168786869,-0.861133435130963,0.814948252737728,3.59498204417181e-05,0.00908567480423767,True,,,,,,,SPO0019,,,,1,SPO_RS00095,0.0,
790,3080,0.00883623170489361,0.0209024416337665,0.0143387934344311,0.0169700797911271,-1.24461153990154,-0.693925327480491,-0.942842898533411,0.550686212421057,0.301768641368137,-0.24891757105292,3.60435545812022e-05,0.00909719023491478,True,,,,,,,SPO3084,K08309,,Soluble lytic murein transglycosylase or regulatory protein s ( may contain LysM/invasin domain) (MltE) (PDB:153L),1,SPO_RS15625,1.0,RXN0-5190
791,506,0.0542646456354718,0.0256120067641219,0.0304921892888532,0.037566418231471,1.08028565898034,0.829870927887566,0.527162062926573,-0.250414731092781,-0.553123596053774,-0.302708864960993,3.64666278861173e-05,0.00910870566559189,True,0.0057,0.0045,0.0196,,,,SPO0504a,,,,0,,,
792,1757,0.00438078091303824,0.00465716576524033,0.0030793507038986,0.00515283122427529,-0.0877864720584504,0.50959046856226,-0.232112847963755,0.59737694062071,-0.144326375905304,-0.741703316526015,3.69152407112314e-05,0.009120221096269,True,,0.0012,0.0212,0.0002,,,SPO1755,K07266,,Capsule polysaccharide export protein KpsC/LpsZ (KpsC) (PDB:5FA0),1,SPO_RS08930,0.0,
793,1994,0.0416922763462486,0.0472543528127479,0.0690737623960181,0.030889568470305,-0.180576653012381,-0.726303954353885,0.432184993269645,-0.545727301341503,0.612761646282026,1.15848894762353,3.70739625785244e-05,0.0091317365269461,True,,0.0013,,0.0024,,,SPO1992,K09924,,,1,SPO_RS10105,0.0,
794,3273,0.00374194236391021,0.00379549200941626,0.00513015639458408,0.00886754145049754,-0.0175129838477694,-0.44523401671996,-1.24211177006849,-0.427721032872191,-1.22459878622072,-0.796877753348535,3.70907678492192e-05,0.00914325195762321,True,,,,,,,SPO3277,,,,1,SPO_RS16595,0.0,
795,4074,0.00277619927685384,0.00103426196097361,0.00145323347511541,0.00142769155029427,1.42690748686192,0.939984491386866,0.968925814382346,-0.486922995475056,-0.457981672479576,0.0289413229954806,3.72881181910707e-05,0.00915476738830032,True,,,,,,,SPOA0174,,,"N-hydroxylaminopurine reductase YiiM, contains MOSC domain (YiiM) (PDB:1O65) (PUBMED:18312271;29459651)",1,SPO_RS20710,0.0,
796,3976,0.0180504579939802,0.0144810036807601,0.00889463672429716,0.0231215041799201,0.320025185557601,1.02129726828221,-0.352080136632207,0.701272082724617,-0.672105322189809,-1.37337740491442,3.73326054557971e-05,0.00916628281897743,True,,0.0009,0.0241,0.0083,,,SPOA0079,,,Ribonuclease G or E (CafA) (PDB:1SLJ),1,SPO_RS20170,0.0,
797,1482,0.00640904301901931,0.00662112396490044,0.00478572128224513,0.00409290467387608,-0.0471122935121934,0.425602381551878,0.646528727887871,0.472714675064072,0.693641021400065,0.220926346335993,3.73742718696146e-05,0.00917779824965453,True,,,,,,,SPO1479,K07167,,"Anti-sigma factor ChrR, cupin superfamily (ChrR) (PDB:2Q1Z)",1,SPO_RS07535,0.0,
798,1157,0.00960936441963684,0.00363892781693825,0.0107097982711198,0.00596224100725798,1.40189016416624,-0.161102190093475,0.684840509099055,-1.56299235425971,-0.717049655067186,0.845942699192531,3.73956997952132e-05,0.00918931368033164,True,,,,,,,SPO1157,,,,1,SPO_RS05865,0.0,
799,3471,0.038188806555271,0.0404095418451762,0.0188003035975419,0.0359799639977436,-0.0800161716488547,1.0225632398146,0.0907213396758619,1.10257941146346,0.170737511324716,-0.931841900138747,3.7457902599474e-05,0.00920082911100875,True,,0.0002,,0.0,,,SPO3473,K02055,,Spermidine/putrescine-binding periplasmic protein (PotD) (PDB:1POT),1,SPO_RS17590,0.0,
800,671,0.00478215194213329,0.00451285512902092,0.00501891349959674,0.00304448989584207,0.0850541235601864,-0.0682014548603735,0.652119330064062,-0.15325557842056,0.567065206503875,0.720320784924435,3.76037788148325e-05,0.00921234454168585,True,,,,,,,SPO0672,K14160,,Uncharacterized conserved protein,1,SPO_RS03395,0.0,
801,1949,0.0187314152436423,0.0107574319627879,0.0108834768561736,0.0139664577211652,0.798273869419579,0.782176105641496,0.423946939992155,-0.0160977637780828,-0.374326929427423,-0.358229165649341,3.76953383993151e-05,0.00922385997236296,True,0.0032,0.0009,0.0092,,,,SPO1947,K07636,,Sensor histidine kinase WalK (WalK) (PDB:4I5S),1,SPO_RS09885,0.0,
802,1195,0.0258966974883293,0.0462269208112873,0.0351012688085869,0.0393747925294519,-0.835684908706488,-0.438315243928621,-0.602553140824576,0.397369664777866,0.233131767881912,-0.164237896895954,3.77268054236607e-05,0.00923537540304007,True,0.0,0.0039,0.0004,0.0006,,,SPO1195,K02563,,UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase (MurG) (PDB:1F0K),1,SPO_RS06055,2.0,"NACGLCTRANS-RXN, RXN-8976"
803,2108,0.00767549277069495,0.00133217037429509,0.00199691789263879,0.0042456410823693,2.51159123810722,1.93053924836379,0.84069794548433,-0.581051989743432,-1.67089329262289,-1.08984130287946,3.80361117922691e-05,0.00924689083371718,True,,,,,,,SPO2106,,,,1,SPO_RS10680,0.0,
804,791,0.0181945444144243,0.0362514179426555,0.0268434945210696,0.023234835257281,-1.00225241213662,-0.568350277748924,-0.360868203279005,0.433902134387702,0.641384208857622,0.207482074469919,3.80378108608786e-05,0.00925840626439428,True,0.0,0.0037,,0.0012,,,SPO0792,K00042,,3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase (MmsB) (PDB:1I36),1,SPO_RS03995,0.0,
805,1509,0.00714345585521201,0.00912917719671468,0.00863864579448573,0.0158423836732838,-0.348633635652166,-0.272367082036098,-1.14697398876797,0.0762665536160671,-0.79834035311581,-0.874606906731878,3.80595091666982e-05,0.00926992169507139,True,,,,,,,SPO1506,,,"FIST domain protein MJ1623, contains FIST_N and FIST_C domains (FIST) (PUBMED:17855421)",1,SPO_RS07665,0.0,
806,3413,0.0204001526113394,0.0307126753712467,0.0193175395673109,0.0257494878684296,-0.590291765444479,0.0788432795496136,-0.332386025944765,0.669135044994093,0.257905739499713,-0.411229305494379,3.81535968615413e-05,0.0092814371257485,True,0.0002,,0.0085,0.0,,,SPO3416,K03466,,DNA segregation ATPase FtsK/SpoIIIE or related protein (FtsK) (PDB:2IUT),1,SPO_RS17295,0.0,
807,608,0.0042522791355745,0.00540156109864914,0.0041297980159023,0.00309952769953819,-0.345221339346247,0.0461207328218531,0.456434299605242,0.3913420721681,0.80165563895149,0.410313566783389,3.82084489385267e-05,0.00929295255642561,True,,,,,,,SPO0606,K09123,,"Mevalonate 5-phosphate dehydratase subunit 1, aconitase superfamily (modified mevalonate pathway) (AcnX1) (PUBMED:30224495)!!!Mevalonate 5-phosphate dehydratase subunit 2, swiveling domain (modified mevalonate pathway) (AcnX2) (PDB:2HI6) (PUBMED:30224495)",1,SPO_RS03060,0.0,
808,764,0.00267356252780183,0.00300257634461634,0.00228111938819009,0.00189794351089457,-0.167341123465066,0.229290438248414,0.49954657370408,0.39663156171348,0.666887697169146,0.270256135455666,3.83055638751608e-05,0.00930446798710271,True,,0.0278,0.0006,0.0005,,,SPO0765,K01915,,Glutamine synthetase (GlnA) (PDB:1F1H),1,SPO_RS03860,0.0,
809,1591,0.00146160130121256,0.000859292043862848,0.000893615447939085,0.00119888457569768,0.76681195097241,0.711480867048738,0.287054772682656,-0.0553310839236722,-0.479757178289753,-0.424426094366081,3.86247469190038e-05,0.00931598341777982,True,,,,,,,SPO1588,K22084,,Glycine/D-amino acid oxidase (deaminating) (DadA) (PDB:3AWI),1,SPO_RS08080,0.0,
810,1066,0.00640512306835808,0.015305027438539,0.00863504543354338,0.00763540923223416,-1.2555430933512,-0.431640600035696,-0.256802011121565,0.823902493315513,0.998741082229644,0.174838588914131,3.86774931067445e-05,0.00932749884845693,True,,,,0.0,,,SPO1066,,,,1,SPO_RS05410,0.0,
811,2017,0.0236607784349132,0.0104814625193788,0.016038989961772,0.0179732934123073,1.17743254932169,0.56305283412864,0.397351366069655,-0.614379715193059,-0.780081183252044,-0.165701468058985,3.89470326137803e-05,0.00933901427913404,True,,,,,,,SPO2015,,,,1,SPO_RS10225,0.0,
812,3700,0.00177166595411915,0.00396677701889921,0.00335783198960748,0.00166068535690658,-1.16150252996996,-0.92145523429097,0.123465131647348,0.240047295678991,1.28496766161731,1.04492036593831,3.89517422177125e-05,0.00935052970981114,True,,,,,,,SPO3699,K09763,,Predicted metal-dependent hydrolase (YpuF) (PDB:2CWY),1,SPO_RS22325,0.0,
813,513,0.085524040873391,0.0486022317756032,0.0397352700711848,0.0727031848920791,0.812931382893066,1.10722347068287,0.231199126453574,0.294292087789809,-0.581732256439491,-0.876024344229301,3.89966087180027e-05,0.00936204514048825,True,0.0003,0.0001,,,,,SPO0511,K03040,,"DNA-directed RNA polymerase, alpha subunit/40 kD subunit (RpoA) (PDB:4KN7)",1,SPO_RS02580,1.0,DNA-DIRECTED-RNA-POLYMERASE-RXN
814,3376,0.0031242345667431,0.00155220684763811,0.00180946797071184,0.00223372157350417,1.00923861017614,0.798407512650724,0.484305338232482,-0.210831097525417,-0.524933271943659,-0.314102174418241,3.94457225830053e-05,0.00937356057116536,True,,,,,,,SPO3379,K03566,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS17115,0.0,
815,2756,0.0183487315602246,0.0119386089431107,0.0143772650450066,0.0180768729212051,0.620421908048835,0.351800811497078,0.0201497581381158,-0.268621096551757,-0.600272149910719,-0.331651053358962,3.95339302576259e-05,0.00938507600184247,True,0.0009,0.0058,,0.0233,,,SPO2761,K03525,"Coenzyme A biosynthesis, pantothenate => CoA",Pantothenate kinase type III (CoaX) (PDB:2F9T),1,SPO_RS14025,1.0,PANTOTHENATE-KIN-RXN
816,3253,0.0731528674330788,0.0390488384932441,0.0394272869122479,0.0632249676091253,0.900287888630759,0.887545720403061,0.204842722356834,-0.0127421682276978,-0.695445166273925,-0.682702998046227,3.96462155142454e-05,0.00939659143251957,True,0.0001,0.0001,,,,,SPO3257,K02884,,Ribosomal protein L19 (RplS) (PDB:1VS6) (PUBMED:27941785),1,SPO_RS16495,0.0,
817,242,0.035952701487047,0.193345085794048,0.056753868326186,0.0982046706598958,-2.51676765413636,-0.751251111992592,-1.54817390315221,1.76551654214376,0.968593750984145,-0.796922791159622,3.96770041946499e-05,0.00940810686319668,True,,,,,,,SPO_tRNA-Ala-1,,,,1,SPO_RS01245,0.0,
818,2052,0.00821994353237062,0.00389816251771532,0.00457455033075031,0.00462982955490237,1.07196230799576,0.840917505962168,0.82520405326029,-0.231044802033598,-0.246758254735476,-0.0157134527018776,3.96950116957229e-05,0.00941962229387379,True,,,,,,,SPO2050,,,"Usg protein (tryptophan operon, function unknown) (Usg)",1,SPO_RS10400,0.0,
819,3993,0.00798451347023243,0.00496005784988332,0.00397211023125749,0.00451942924506201,0.688514468480693,1.01307910338628,0.825189150298795,0.324564634905588,0.136674681818102,-0.187889953087485,3.97581315331466e-05,0.00943113772455089,True,0.0006,0.0004,,,,,SPOA0095,,,,1,SPO_RS20290,0.0,
820,429,0.00422898697185746,0.00272617447690148,0.00296343631496884,0.00400201116235851,0.631239278399962,0.512358742437851,0.0773141642124253,-0.118880535962111,-0.553925114187537,-0.435044578225426,4.00093858162366e-05,0.009442653155228,True,0.0273,,,,,,SPO0429,K13075,,"Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II (GloB) (PDB:1QH3) (PUBMED:25670698)",1,SPO_RS02170,0.0,
821,3666,0.00212272650146295,0.00584247036339098,0.00451677525937711,0.00567751006036703,-1.4596840572348,-1.0890777915745,-1.41794562551325,0.370606265660299,0.0417384317215496,-0.328867833938749,4.00812050637208e-05,0.00945416858590511,True,0.0,0.0008,0.0001,0.0119,,,SPO3666,,,Glycine/D-amino acid oxidase (deaminating) (DadA) (PDB:3AWI),1,SPO_RS18580,0.0,
822,584,0.0384845693310834,0.0120130512678694,0.0121399559494008,0.0494520284359097,1.72264466666422,1.67059942516461,-0.353860836098882,-0.0520452414996031,-2.0765055027631,-2.0244602612635,4.0260548231255e-05,0.00946568401658222,True,0.0016,0.0016,,,,,SPO0582,K00249,beta-Oxidation,Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC),1,SPO_RS02935,0.0,
823,2796,0.0101361437763071,0.00695658383724363,0.00662300821816841,0.0088158978556611,0.543215448891304,0.614140314270231,0.202929409232077,0.0709248653789265,-0.340286039659226,-0.411210905038153,4.05259917659001e-05,0.00947719944725932,True,0.0001,0.0001,0.0213,,,,SPO2800,K02527,"KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type",3-deoxy-D-manno-octulosonic-acid transferase (KdtA) (PDB:2XCI),1,SPO_RS14225,2.0,"KDOTRANS-RXN, RXN-22248"
824,226,0.00372304624758952,0.00291273724872247,0.00226602407397342,0.00243527987424011,0.356456522901263,0.716735359246843,0.613876684932245,0.36027883634558,0.257420162030982,-0.102858674314598,4.06616724997289e-05,0.00948871487793643,True,,,,,,,SPO0228,K15270,,Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20),1,SPO_RS01165,0.0,
825,1608,0.0035809613776063,0.00250225979474892,0.00173262922255556,0.00280889393402903,0.515389871700181,1.04521484609783,0.351178148236353,0.529824974397652,-0.164211723463827,-0.694036697861479,4.09679256566724e-05,0.00950023030861354,True,0.0009,0.0,0.0065,0.0035,,,SPO1605,,,Predicted amidohydrolase YtcJ (YtcJ) (PDB:3ICJ),1,SPO_RS08165,0.0,
826,1910,0.013899369584007,0.00145147018555302,0.00222863225109211,0.00419851675391859,3.2432347446813,2.62536967894433,1.70909428757442,-0.617865065736964,-1.53414045710687,-0.916275391369908,4.13051409939329e-05,0.00951174573929065,True,,,,,,,SPO1909,K06893,,Ketosteroid isomerase-related protein (YesE) (PDB:1Z1S),1,SPO_RS09695,0.0,
827,2078,0.0222444107988604,0.0194889453435894,0.0235756187798516,0.018886774088119,0.190835208154678,-0.0835704996727457,0.236782163135288,-0.274405707827424,0.0459469549806099,0.320352662808034,4.14097563238095e-05,0.00952326116996775,True,0.0033,,0.001,0.0001,,,SPO2076,K01698,"Siroheme biosynthesis, glutamyl-tRNA => siroheme","Delta-aminolevulinic acid dehydratase, porphobilinogen synthase (HemB) (PDB:1I8J)",1,SPO_RS10530,1.0,PORPHOBILSYNTH-RXN
828,93,0.00363941578722403,0.00396437753708186,0.0065902212762003,0.00245706420443975,-0.127546554059537,-0.858431355097109,0.566942762793948,-0.730884801037571,0.694489316853485,1.42537411789105,4.20949989399398e-05,0.00953477660064486,True,,0.0063,,0.001,,,SPO0093,K08281,,Nicotinamidase-related amidase (PncA) (PDB:1ILW),1,SPO_RS00470,2.0,"PYRAZIN-RXN, NICOTINAMID-RXN"
829,2214,0.00146650729054821,0.00269351102226642,0.0034469942916894,0.00149803347566435,-0.872923019763495,-1.22867511594712,-0.028657448091808,-0.355752096183625,0.844265571671687,1.20001766785531,4.22099892663245e-05,0.00954629203132197,True,0.0025,0.0001,,0.019,,,SPO2211,K11538,beta-Oxidation,Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC),1,SPO_RS11210,0.0,
830,2410,0.0031840705543067,0.0050028996580793,0.00620816950816215,0.0033918175391745,-0.665554438039687,-0.977218865749485,-0.10587346307007,-0.311664427709797,0.559680974969617,0.871345402679415,4.23909865021721e-05,0.00955780746199908,True,,,,,,,SPO2413,K21883,,"NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)",1,SPO_RS12260,0.0,
831,2507,0.0126610167250251,0.00504359092303219,0.00957832224883658,0.0113101974434085,1.32224048073717,0.396343181468425,0.158270471247023,-0.925897299268747,-1.16397000949015,-0.238072710221402,4.24345318559393e-05,0.00956932289267618,True,,,,,,,SPO2510,,,2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases (UbiH) (PDB:1BF3),1,SPO_RS12745,0.0,
832,823,0.00269431980769413,0.00163102509199886,0.00141295124267341,0.00272641332981546,0.722739254747445,0.931870135080968,-0.0164326255998989,0.209130880333523,-0.739171880347344,-0.948302760680867,4.2434945602293e-05,0.00958083832335329,True,,,,,,,SPO0824,K01998,,"Branched-chain amino acid ABC-type transport system, permease component (LivH)!!!ABC-type branched-chain amino acid transport system, permease component (LivM)",1,SPO_RS04155,0.0,
833,4201,0.000901196400490603,0.000689233768245603,0.000599423195164824,0.0010722797100896,0.387381928945005,0.589260488928665,-0.247499511030062,0.20187855998366,-0.634881439975068,-0.836759999958728,4.25496435044988e-05,0.0095923537540304,True,,,,,,,SPOA0302,,,Site-specific recombinase XerD (XerD) (PDB:1A0P),1,SPO_RS21350,0.0,
834,3467,0.0183727862806688,0.0190516196348302,0.011859634644238,0.0117476488424661,-0.0508498526854248,0.632803086048215,0.650472885999806,0.68365293873364,0.701322738685231,0.0176697999515909,4.2681107396846e-05,0.0096038691847075,True,,0.0006,0.0005,0.0001,,,SPO3469,K11073,,Spermidine/putrescine-binding periplasmic protein (PotD) (PDB:1POT),1,SPO_RS17570,0.0,
835,327,0.00403245719233721,0.00576758803441359,0.00655580874126846,0.00384950204832433,-0.518077567715626,-0.700304419771105,0.0651449464437075,-0.182226852055478,0.583222514159333,0.765449366214812,4.27516933432216e-05,0.00961538461538461,True,,,,,,,SPO0329,,,,1,SPO_RS01675,0.0,
836,2006,0.00143424528520887,0.000534834324905879,0.000633043542060863,0.000785221094988285,1.43197710276338,1.18890900380568,0.877480779327845,-0.243068098957692,-0.554496323435536,-0.311428224477843,4.28371398120801e-05,0.00962690004606172,True,,,,,,,SPO2004,K18013,,"Uncharacterized conserved protein, DUF849 family (PDB:3C6C)",1,SPO_RS10170,1.0,R125-RXN
837,4294,0.00177363748682267,0.000603161588135624,0.000603362234048903,0.000468733023475334,1.54947410197427,1.54658125779638,1.91027523624855,-0.00289284417788771,0.36080113427428,0.363693978452168,4.29563717450949e-05,0.00963841547673883,True,,,,,,,SPOA0397,,,,1,SPO_RS21845,0.0,
838,1939,0.00447564078046552,0.00608087099294357,0.00370499625623367,0.00792740187873185,-0.441629472386027,0.272086005915545,-0.822822889744667,0.713715478301572,-0.38119341735864,-1.09490889566021,4.29658283917516e-05,0.00964993090741593,True,0.0233,,0.0003,0.0015,,,SPO1937,K01996,,"ABC-type branched-chain amino acid transport system, ATPase component LivF (LivF) (PDB:1JI0) (PUBMED:26527648;32250026)",1,SPO_RS09835,0.0,
839,2716,0.000477123572064642,0.000443617661041536,0.000979142647713137,0.000319534769623844,0.109722533430494,-1.02972108353263,0.584089375214826,-1.13944361696312,0.474366841784332,1.61381045874746,4.32767807219573e-05,0.00966144633809304,True,,,,,,,SPO2720,,,,0,,,
840,183,0.00645781900802615,0.00410303948463958,0.00782366130380032,0.0130556755877032,0.67869998437335,-0.271544870136251,-1.01964271419561,-0.950244854509602,-1.69834269856896,-0.748097844059365,4.34835649894944e-05,0.00967296176877015,True,,,,,,,SPO0185,K07794,,,1,SPO_RS00945,0.0,
841,4290,0.000964844594525978,0.000308369907968067,0.000380811533244586,0.000311545429068135,1.66894051112975,1.35096610322558,1.65323421324142,-0.317974407904168,-0.0157062978883235,0.302268110015845,4.41760329875302e-05,0.00968447719944726,True,,,,,,,SPOA0393,,,,1,SPO_RS21825,0.0,
842,31,0.0167419926496887,0.0263761937308817,0.0170053290740414,0.0149091351369572,-0.65729880879569,-0.0221042455308984,0.17095115816883,0.635194563264792,0.828249966964521,0.193055403699728,4.4207826253991e-05,0.00969599263012436,True,,,,0.0111,,,SPO0031,,,"Murein L,D-transpeptidase YafK (YafK) (PDB:4XZZ)",1,SPO_RS00155,0.0,
843,3957,0.0131362838569347,0.00639017597553764,0.00460612184454495,0.0101229393871432,1.04284967442899,1.51760148804591,0.372862930145029,0.474751813616916,-0.669986744283967,-1.14473855790088,4.43705725238726e-05,0.00970750806080147,True,,,,,,,SPOA0060,,,"Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain (GlxA)",1,SPO_RS20075,0.0,
844,2858,0.0123675936551236,0.0215473429629068,0.0211023034125305,0.0152589438149022,-0.800519736583127,-0.771551759889151,-0.300538091385468,0.0289679766939761,0.499981645197658,0.471013668503682,4.44567563644095e-05,0.00971902349147858,True,0.0001,0.0001,,,,,SPO2862,K02234,,"Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family (YejR) (PDB:1NIJ) (PUBMED:19822009;31132310)",1,SPO_RS14530,0.0,
845,356,0.0110702379141235,0.00473743861503624,0.0073651283373377,0.00769218691545445,1.22155758158362,0.5860540217022,0.526296580224923,-0.635503559881425,-0.695261001358702,-0.0597574414772772,4.48154579524676e-05,0.00973053892215568,True,,,,,,,SPO0357,,,,1,SPO_RS01815,0.0,
846,3319,0.016923420969972,0.0103490421965461,0.00833528380535844,0.0105791029500709,0.709545609606014,1.02506802082829,0.684846128715403,0.315522411222279,-0.0246994808906109,-0.340221892112889,4.48750697470154e-05,0.00974205435283279,True,0.0002,0.0,0.0002,,,,SPO3322,,,,1,SPO_RS16825,0.0,
847,3736,0.00210888784768006,0.00112029095812903,0.00113484272199723,0.00118064830366594,0.909049250804878,0.892530225245083,0.834540591995843,-0.0165190255597948,-0.0745086588090355,-0.0579896332492406,4.50967436080161e-05,0.0097535697835099,True,,,,,,,SPO3735,,,"Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)",1,SPO_RS18955,0.0,
848,1166,0.00277547038611547,0.00493944376204655,0.00374613133703479,0.00270480370479904,-0.830886466574988,-0.430711640420868,0.0372772083048502,0.400174826154119,0.868163674879838,0.467988848725719,4.51732639479201e-05,0.00976508521418701,True,0.0001,0.0154,,0.0027,,,SPO1166,,,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (BioA) (PDB:1MLY),1,SPO_RS05910,0.0,
849,1105,0.00860444745806869,0.00453961662596372,0.00318214122491695,0.00633108940166216,0.924765667989805,1.42982713177695,0.437496095349978,0.505061463787151,-0.487269572639826,-0.992331036426978,4.54008147556315e-05,0.00977660064486411,True,,,,,,,SPO1104,,,,1,SPO_RS05600,0.0,
850,2109,0.00196940791460443,0.000658552322126653,0.00101142686658023,0.00131467073709312,1.58221275988506,0.969870819761462,0.579774603615478,-0.612341940123599,-1.00243815626958,-0.390096216145984,4.56879212188675e-05,0.00978811607554122,True,,,,,,,SPO2107,,,,1,SPO_RS10685,0.0,
851,2182,0.0819594439930618,0.054185846363251,0.0368820514001006,0.0540752564595947,0.593827501569139,1.14812000491316,0.596122944173206,0.554292503344023,0.00229544260406733,-0.551997060739956,4.58510426762586e-05,0.00979963150621833,True,0.0017,0.0002,0.0017,0.0226,,,SPO2180,,,,1,SPO_RS11050,0.0,
